CustomerID,Age,Gender,Region,SubscriptionType,TenureMonths,AvgMonthlyWatchHours,Churned,Cluster,PCA1,PCA2,SegmentName
CUST_0959,62,Female,East,Basic,54,34.2,0,0,1.1442702928485862,1.4306828379776821,Loyal Heavy Users
CUST_0960,44,Female,North,Standard,47,13.4,0,1,1.0274128657505823,0.06377780445865511,At-Risk Mid-Tenure
CUST_0961,26,Male,West,Premium,1,43.8,0,3,-2.4455139389812826,-0.28446046644675654,Young High-Engagement
CUST_0962,43,Male,South,Basic,44,9.3,0,1,1.052687709476554,-0.2693799022382031,At-Risk Mid-Tenure
CUST_0963,64,Male,South,Basic,35,3.6,0,1,1.8248201806582574,-0.9074811205684593,At-Risk Mid-Tenure
CUST_0964,39,Female,South,Standard,11,36.2,0,3,-1.286424865930215,-0.25016891913306977,Young High-Engagement
CUST_0965,64,Male,South,Basic,34,24.3,0,0,0.9585142291929046,0.10869071573602311,Loyal Heavy Users
CUST_0966,47,Male,East,Standard,16,42.6,0,0,-1.0572670234601276,0.28938443560941696,Loyal Heavy Users
CUST_0967,60,Male,West,Premium,9,19.8,0,0,0.1488605361068958,-1.1482325772214022,Loyal Heavy Users
CUST_0968,65,Male,North,Standard,32,9.2,0,1,1.539871454501071,-0.7432581102295357,At-Risk Mid-Tenure
CUST_0969,34,Male,West,Basic,15,42.0,0,3,-1.5873826578126422,0.2046441096916398,Young High-Engagement
CUST_0970,43,Female,East,Standard,12,27.9,1,3,-0.758845330640907,-0.62905087800245,Young High-Engagement
CUST_0971,53,Male,South,Standard,33,10.3,1,1,1.0478534128051276,-0.6583250300462945,At-Risk Mid-Tenure
CUST_0972,18,Female,East,Basic,45,36.3,0,2,-1.0027426084580964,1.1250206547572035,New Low-Engagement Users
CUST_0973,25,Male,West,Standard,14,26.0,0,3,-1.3373909775112667,-0.6624790922901241,Young High-Engagement
CUST_0974,66,Female,North,Standard,57,30.6,0,1,1.549129537138383,1.3736627437766038,At-Risk Mid-Tenure
CUST_0975,52,Female,East,Standard,57,23.6,0,1,1.2697242310851287,1.002000267263344,At-Risk Mid-Tenure
CUST_0976,69,Female,North,Basic,8,41.6,0,0,-0.4009919385803761,-0.06676390495324805,Loyal Heavy Users
CUST_0977,32,Female,East,Standard,8,41.6,0,3,-1.8839678740668369,-0.10426847891335847,Young High-Engagement
CUST_0978,64,Male,North,Basic,27,35.8,0,0,0.2631646442128951,0.409507047681123,Loyal Heavy Users
CUST_0979,39,Male,North,Basic,12,6.2,0,3,-0.04583281026635838,-1.7412672521117083,Young High-Engagement
CUST_0980,31,Female,South,Premium,1,42.1,0,3,-2.1766938955223862,-0.36620680167389774,Young High-Engagement
CUST_0981,43,Other,North,Standard,43,33.9,0,2,0.02942306915376415,0.9459546584780221,New Low-Engagement Users
CUST_0982,45,Female,South,Basic,40,35.2,0,2,-0.042388210394861035,0.8916016354457483,New Low-Engagement Users
CUST_0983,40,Female,West,Basic,42,18.8,1,1,0.4836760976979015,0.1308739080110027,At-Risk Mid-Tenure
CUST_0984,31,Female,West,Basic,51,44.1,0,2,-0.5963092312706831,1.7820591305320352,New Low-Engagement Users
CUST_0985,41,Male,South,Basic,11,36.5,0,3,-1.2183377498492942,-0.23282143529482177,Young High-Engagement
CUST_0986,19,Male,South,Basic,39,6.5,0,2,0.03735803242458324,-0.6413089362839939,New Low-Engagement Users
CUST_0987,62,Female,East,Basic,43,21.0,1,1,1.3101223000006208,0.30644475250934144,At-Risk Mid-Tenure
CUST_0988,43,Female,East,Standard,31,44.4,0,0,-0.7917683281268133,0.9910905050155047,Loyal Heavy Users
CUST_0989,31,Male,East,Standard,17,3.3,0,3,-0.08367575461893983,-1.6928585881882898,Young High-Engagement
CUST_0990,68,Female,West,Standard,33,48.1,0,0,0.12776796575001037,1.2872259328014524,Loyal Heavy Users
CUST_0991,24,Male,East,Standard,32,34.3,0,2,-1.113596226900085,0.4969736346420084,New Low-Engagement Users
CUST_0992,20,Female,North,Basic,58,31.9,0,2,-0.3136723115087021,1.4343456344486618,New Low-Engagement Users
CUST_0993,64,Male,North,Premium,29,14.3,0,1,1.1948847757941146,-0.606596056775616,At-Risk Mid-Tenure
CUST_0994,40,Male,East,Premium,21,13.2,0,3,0.01148463075357095,-1.0144784420282829,Young High-Engagement
CUST_0995,63,Female,North,Premium,21,47.2,1,0,-0.4350232636990986,0.7451256300035557,Loyal Heavy Users
CUST_0996,60,Male,West,Premium,40,15.6,0,1,1.3476362759902485,-0.09411416612548812,At-Risk Mid-Tenure
CUST_0997,64,Female,North,Premium,23,39.0,0,0,0.0015079237494284128,0.40923212029015,Loyal Heavy Users
CUST_0998,62,Female,West,Standard,56,20.3,0,1,1.7701222102460825,0.8026917092976723,At-Risk Mid-Tenure
CUST_0999,35,Female,South,Basic,6,7.8,0,3,-0.4698529972184414,-1.909149760482493,Young High-Engagement
CUST_1000,55,Male,South,Standard,22,1.5,1,1,1.1167846836494952,-1.555839434217888,At-Risk Mid-Tenure
