CustomerID,CSAT_Score,NPS_Category,NPS_Score_Numeric,Open_Ended_Feedback,Survey_Date,survey_month,feedback_clean,sentiment_compound,sentiment_label
CUST_0756,4,Detractor,0,I love the new commentator! Great addition to the team.,2024-05-24,2024-05,i love the new commentator great addition to the team,0.8519,positive
CUST_0757,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-05-20,2024-05,no feedback everything seems to be working fine,-0.1027,negative
CUST_0758,3,Passive,5,"No feedback, everything seems to be working fine.",2024-08-08,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0759,3,Promoter,10,The streaming quality was terrible during the last game.,2024-04-04,2024-04,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0760,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-08-24,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0761,3,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-02-25,2024-02,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0762,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-12,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0763,1,Passive,5,Subscription price is too high for what's offered.,2024-11-08,2024-11,subscription price is too high for what s offered,0.0,neutral
CUST_0764,2,Passive,5,I love the new commentator! Great addition to the team.,2024-02-13,2024-02,i love the new commentator great addition to the team,0.8519,positive
CUST_0765,2,Promoter,10,The streaming quality was terrible during the last game.,2024-10-14,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0766,5,Passive,5,"No feedback, everything seems to be working fine.",2024-02-28,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0767,5,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-06-26,2024-06,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0768,4,Detractor,0,The streaming quality was terrible during the last game.,2024-09-06,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0769,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-25,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0770,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-27,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0771,4,Detractor,0,The streaming quality was terrible during the last game.,2024-07-14,2024-07,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0772,2,Promoter,10,Wish there were more pre-game analysis segments.,2024-08-28,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0773,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-02,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0774,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-01-15,2024-01,no feedback everything seems to be working fine,-0.1027,negative
CUST_0775,4,Promoter,10,The streaming quality was terrible during the last game.,2024-06-26,2024-06,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0776,4,Detractor,0,"The app keeps crashing, please fix it.",2024-01-23,2024-01,the app keeps crashing please fix it,0.3182,positive
CUST_0777,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-04,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0778,1,Detractor,0,I love the new commentator! Great addition to the team.,2024-08-31,2024-08,i love the new commentator great addition to the team,0.8519,positive
CUST_0779,4,Passive,5,Subscription price is too high for what's offered.,2024-10-04,2024-10,subscription price is too high for what s offered,0.0,neutral
CUST_0780,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-08-11,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0781,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-02,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0782,1,Detractor,0,Subscription price is too high for what's offered.,2024-11-01,2024-11,subscription price is too high for what s offered,0.0,neutral
CUST_0783,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-07,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0784,4,Promoter,10,"The app keeps crashing, please fix it.",2024-09-27,2024-09,the app keeps crashing please fix it,0.3182,positive
CUST_0785,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-12-14,2024-12,no feedback everything seems to be working fine,-0.1027,negative
CUST_0786,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-31,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0787,1,Passive,5,I love the new commentator! Great addition to the team.,2024-08-30,2024-08,i love the new commentator great addition to the team,0.8519,positive
CUST_0788,3,Passive,5,The streaming quality was terrible during the last game.,2024-11-03,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0789,2,Passive,5,The streaming quality was terrible during the last game.,2024-11-30,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0790,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-11,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0791,4,Promoter,10,"The app keeps crashing, please fix it.",2024-01-16,2024-01,the app keeps crashing please fix it,0.3182,positive
CUST_0792,3,Detractor,0,"The app keeps crashing, please fix it.",2024-08-30,2024-08,the app keeps crashing please fix it,0.3182,positive
CUST_0793,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-03,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0794,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-27,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0795,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-01,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0796,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-05-07,2024-05,no feedback everything seems to be working fine,-0.1027,negative
CUST_0797,4,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-06-01,2024-06,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0798,5,Passive,5,"No feedback, everything seems to be working fine.",2024-11-22,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0799,2,Passive,5,"No feedback, everything seems to be working fine.",2024-09-24,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0800,1,Passive,5,"No feedback, everything seems to be working fine.",2024-04-24,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0801,5,Promoter,10,The streaming quality was terrible during the last game.,2024-12-16,2024-12,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0802,2,Detractor,0,Wish there were more pre-game analysis segments.,2024-07-20,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0803,1,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-06-01,2024-06,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0804,3,Promoter,10,"The app keeps crashing, please fix it.",2024-02-24,2024-02,the app keeps crashing please fix it,0.3182,positive
CUST_0805,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-15,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0806,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-13,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0807,2,Passive,5,"No feedback, everything seems to be working fine.",2024-12-18,2024-12,no feedback everything seems to be working fine,-0.1027,negative
CUST_0808,5,Detractor,0,Subscription price is too high for what's offered.,2024-05-22,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0809,1,Passive,5,Subscription price is too high for what's offered.,2024-12-18,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0810,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-18,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0811,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-02-23,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0812,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-07-02,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0813,4,Passive,5,I love the new commentator! Great addition to the team.,2024-01-01,2024-01,i love the new commentator great addition to the team,0.8519,positive
CUST_0814,1,Promoter,10,Wish there were more pre-game analysis segments.,2024-06-23,2024-06,wish there were more pre game analysis segments,0.4019,positive
CUST_0815,3,Promoter,10,Subscription price is too high for what's offered.,2024-11-21,2024-11,subscription price is too high for what s offered,0.0,neutral
CUST_0816,5,Promoter,10,"The app keeps crashing, please fix it.",2024-02-28,2024-02,the app keeps crashing please fix it,0.3182,positive
CUST_0817,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-09-28,2024-09,wish there were more pre game analysis segments,0.4019,positive
CUST_0818,4,Detractor,0,"No feedback, everything seems to be working fine.",2024-10-17,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0819,2,Promoter,10,Subscription price is too high for what's offered.,2024-06-17,2024-06,subscription price is too high for what s offered,0.0,neutral
CUST_0820,2,Promoter,10,Subscription price is too high for what's offered.,2024-04-18,2024-04,subscription price is too high for what s offered,0.0,neutral
CUST_0821,2,Promoter,10,The streaming quality was terrible during the last game.,2024-10-01,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0822,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-03,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0823,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-07-12,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0824,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-20,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0825,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-02-05,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0826,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-10-18,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0827,2,Passive,5,"The app keeps crashing, please fix it.",2024-09-09,2024-09,the app keeps crashing please fix it,0.3182,positive
CUST_0828,4,Passive,5,"The app keeps crashing, please fix it.",2024-03-13,2024-03,the app keeps crashing please fix it,0.3182,positive
CUST_0829,5,Promoter,10,The streaming quality was terrible during the last game.,2024-05-08,2024-05,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0830,5,Promoter,10,"The app keeps crashing, please fix it.",2024-07-28,2024-07,the app keeps crashing please fix it,0.3182,positive
CUST_0831,3,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-28,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0832,5,Detractor,0,I love the new commentator! Great addition to the team.,2024-07-19,2024-07,i love the new commentator great addition to the team,0.8519,positive
CUST_0833,3,Passive,5,The streaming quality was terrible during the last game.,2024-03-07,2024-03,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0834,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-20,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0835,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-01-05,2024-01,wish there were more pre game analysis segments,0.4019,positive
CUST_0836,4,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-04,2024-04,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0837,1,Passive,5,"No feedback, everything seems to be working fine.",2024-11-19,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0838,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-20,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0839,4,Detractor,0,"The app keeps crashing, please fix it.",2024-01-04,2024-01,the app keeps crashing please fix it,0.3182,positive
CUST_0840,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-09-29,2024-09,i love the new commentator great addition to the team,0.8519,positive
CUST_0841,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-20,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0842,2,Passive,5,I love the new commentator! Great addition to the team.,2024-12-24,2024-12,i love the new commentator great addition to the team,0.8519,positive
CUST_0843,2,Promoter,10,Subscription price is too high for what's offered.,2024-12-22,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0844,1,Passive,5,Subscription price is too high for what's offered.,2024-05-13,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0845,5,Passive,5,The streaming quality was terrible during the last game.,2024-01-25,2024-01,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0846,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-29,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0847,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-23,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0848,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-20,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0849,1,Passive,5,Wish there were more pre-game analysis segments.,2024-01-30,2024-01,wish there were more pre game analysis segments,0.4019,positive
CUST_0850,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-07-28,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0851,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-24,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0852,3,Promoter,10,Subscription price is too high for what's offered.,2024-01-05,2024-01,subscription price is too high for what s offered,0.0,neutral
CUST_0853,4,Promoter,10,Subscription price is too high for what's offered.,2024-07-04,2024-07,subscription price is too high for what s offered,0.0,neutral
CUST_0854,1,Promoter,10,Subscription price is too high for what's offered.,2024-05-14,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0855,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-17,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0856,3,Promoter,10,"The app keeps crashing, please fix it.",2024-06-22,2024-06,the app keeps crashing please fix it,0.3182,positive
CUST_0857,5,Promoter,10,The streaming quality was terrible during the last game.,2024-10-17,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0858,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-09,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0859,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-06-04,2024-06,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0860,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-08-26,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0861,3,Promoter,10,Subscription price is too high for what's offered.,2024-09-28,2024-09,subscription price is too high for what s offered,0.0,neutral
CUST_0862,5,Passive,5,I love the new commentator! Great addition to the team.,2024-10-31,2024-10,i love the new commentator great addition to the team,0.8519,positive
CUST_0863,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-28,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0864,5,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-12-17,2024-12,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0865,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-28,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0866,2,Passive,5,"No feedback, everything seems to be working fine.",2024-11-15,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0867,1,Passive,5,Subscription price is too high for what's offered.,2024-07-30,2024-07,subscription price is too high for what s offered,0.0,neutral
CUST_0868,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-03-14,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0869,1,Passive,5,The streaming quality was terrible during the last game.,2024-12-09,2024-12,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0870,1,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-06-14,2024-06,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0871,4,Passive,5,Wish there were more pre-game analysis segments.,2024-08-09,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0872,1,Promoter,10,I love the new commentator! Great addition to the team.,2024-03-11,2024-03,i love the new commentator great addition to the team,0.8519,positive
CUST_0873,1,Promoter,10,"The app keeps crashing, please fix it.",2024-11-17,2024-11,the app keeps crashing please fix it,0.3182,positive
CUST_0874,3,Passive,5,I love the new commentator! Great addition to the team.,2024-06-28,2024-06,i love the new commentator great addition to the team,0.8519,positive
CUST_0875,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-03-14,2024-03,wish there were more pre game analysis segments,0.4019,positive
CUST_0876,3,Passive,5,Subscription price is too high for what's offered.,2024-10-25,2024-10,subscription price is too high for what s offered,0.0,neutral
CUST_0877,3,Passive,5,Wish there were more pre-game analysis segments.,2024-06-29,2024-06,wish there were more pre game analysis segments,0.4019,positive
CUST_0878,5,Detractor,0,"The app keeps crashing, please fix it.",2024-06-13,2024-06,the app keeps crashing please fix it,0.3182,positive
CUST_0879,1,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-14,2024-04,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0880,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-08-30,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0881,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-07-08,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0882,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-06-02,2024-06,wish there were more pre game analysis segments,0.4019,positive
CUST_0883,4,Passive,5,"No feedback, everything seems to be working fine.",2024-08-08,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0884,3,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-07-24,2024-07,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0885,2,Passive,5,I love the new commentator! Great addition to the team.,2024-10-31,2024-10,i love the new commentator great addition to the team,0.8519,positive
CUST_0886,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-26,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0887,4,Passive,5,"No feedback, everything seems to be working fine.",2024-02-14,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0888,4,Passive,5,"No feedback, everything seems to be working fine.",2024-04-10,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0889,3,Detractor,0,"The app keeps crashing, please fix it.",2024-06-28,2024-06,the app keeps crashing please fix it,0.3182,positive
CUST_0890,4,Promoter,10,The streaming quality was terrible during the last game.,2024-11-29,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0891,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-09,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0892,1,Passive,5,"No feedback, everything seems to be working fine.",2024-04-02,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0893,3,Promoter,10,Subscription price is too high for what's offered.,2024-08-05,2024-08,subscription price is too high for what s offered,0.0,neutral
CUST_0894,1,Promoter,10,The streaming quality was terrible during the last game.,2024-02-03,2024-02,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0895,4,Passive,5,"The app keeps crashing, please fix it.",2024-12-07,2024-12,the app keeps crashing please fix it,0.3182,positive
CUST_0896,2,Passive,5,"No feedback, everything seems to be working fine.",2024-11-14,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0897,2,Detractor,0,Subscription price is too high for what's offered.,2024-05-05,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0898,5,Detractor,0,Subscription price is too high for what's offered.,2024-12-17,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0899,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-19,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0900,1,Promoter,10,Subscription price is too high for what's offered.,2024-07-11,2024-07,subscription price is too high for what s offered,0.0,neutral
CUST_0901,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-20,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0902,3,Passive,5,Subscription price is too high for what's offered.,2024-12-06,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0903,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-06-30,2024-06,no feedback everything seems to be working fine,-0.1027,negative
CUST_0904,4,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-11,2024-04,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0905,5,Passive,5,I love the new commentator! Great addition to the team.,2024-05-20,2024-05,i love the new commentator great addition to the team,0.8519,positive
CUST_0906,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-07-08,2024-07,i love the new commentator great addition to the team,0.8519,positive
CUST_0907,5,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-06,2024-02,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0908,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-09,2024-02,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0909,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-08,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0910,5,Promoter,10,Wish there were more pre-game analysis segments.,2024-10-24,2024-10,wish there were more pre game analysis segments,0.4019,positive
CUST_0911,5,Detractor,0,Wish there were more pre-game analysis segments.,2024-06-16,2024-06,wish there were more pre game analysis segments,0.4019,positive
CUST_0912,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-21,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0913,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-11-12,2024-11,i love the new commentator great addition to the team,0.8519,positive
CUST_0914,5,Detractor,0,Subscription price is too high for what's offered.,2024-02-03,2024-02,subscription price is too high for what s offered,0.0,neutral
CUST_0915,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-10,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0916,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-06-27,2024-06,wish there were more pre game analysis segments,0.4019,positive
CUST_0917,3,Passive,5,Subscription price is too high for what's offered.,2024-03-18,2024-03,subscription price is too high for what s offered,0.0,neutral
CUST_0918,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-14,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0919,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-02-09,2024-02,wish there were more pre game analysis segments,0.4019,positive
CUST_0920,2,Detractor,0,Subscription price is too high for what's offered.,2024-03-08,2024-03,subscription price is too high for what s offered,0.0,neutral
CUST_0921,4,Promoter,10,"The app keeps crashing, please fix it.",2024-09-05,2024-09,the app keeps crashing please fix it,0.3182,positive
CUST_0922,1,Promoter,10,The streaming quality was terrible during the last game.,2024-10-24,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0923,5,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-03-02,2024-03,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0924,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-03,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0925,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-28,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0926,1,Promoter,10,The streaming quality was terrible during the last game.,2024-11-03,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0927,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-12-05,2024-12,i love the new commentator great addition to the team,0.8519,positive
CUST_0928,4,Promoter,10,Subscription price is too high for what's offered.,2024-09-09,2024-09,subscription price is too high for what s offered,0.0,neutral
CUST_0929,4,Promoter,10,Subscription price is too high for what's offered.,2024-12-26,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0930,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-29,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0931,1,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-12-26,2024-12,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0932,1,Promoter,10,Subscription price is too high for what's offered.,2024-10-08,2024-10,subscription price is too high for what s offered,0.0,neutral
CUST_0933,5,Passive,5,I love the new commentator! Great addition to the team.,2024-09-05,2024-09,i love the new commentator great addition to the team,0.8519,positive
CUST_0934,2,Passive,5,Subscription price is too high for what's offered.,2024-06-10,2024-06,subscription price is too high for what s offered,0.0,neutral
CUST_0935,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-10,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0936,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-10,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0937,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-02-17,2024-02,i love the new commentator great addition to the team,0.8519,positive
CUST_0938,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-06,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0939,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-12,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0940,2,Passive,5,"No feedback, everything seems to be working fine.",2024-03-30,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0941,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-24,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0942,4,Detractor,0,I love the new commentator! Great addition to the team.,2024-01-31,2024-01,i love the new commentator great addition to the team,0.8519,positive
CUST_0943,4,Detractor,0,The streaming quality was terrible during the last game.,2024-05-09,2024-05,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0944,4,Promoter,10,Subscription price is too high for what's offered.,2024-07-12,2024-07,subscription price is too high for what s offered,0.0,neutral
CUST_0945,1,Promoter,10,I love the new commentator! Great addition to the team.,2024-10-14,2024-10,i love the new commentator great addition to the team,0.8519,positive
CUST_0946,2,Promoter,10,The streaming quality was terrible during the last game.,2024-09-14,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0947,4,Promoter,10,"The app keeps crashing, please fix it.",2024-11-16,2024-11,the app keeps crashing please fix it,0.3182,positive
CUST_0948,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-25,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0949,1,Promoter,10,The streaming quality was terrible during the last game.,2024-09-09,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0950,4,Promoter,10,Subscription price is too high for what's offered.,2024-07-25,2024-07,subscription price is too high for what s offered,0.0,neutral
